customer_id,count_x,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,count_y,quarter,number_of_referrals,customer_enrollment_date,offer,phone_service,internet_service,internet_type,avg_monthly_gb_download,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,tenure_in_days
6614YOLAC,1,Female,31,No,No,Yes,No,0,1,Q3,3,2014-11-01,Offer A,No,Yes,Cable,8.0,Yes,Yes,Yes,Yes,Two Year,Credit Card,58.65,4145.25,0.0,0,0.0,4145.25,2131
7426RHZGU,1,Male,41,No,No,No,No,0,1,Q3,0,2019-12-01,,Yes,Yes,Fiber Optic,3.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,95.9,827.45,0.0,0,277.2,1104.65,275
4065JJAVA,1,Female,56,No,No,No,No,0,1,Q3,0,2020-08-01,,Yes,Yes,DSL,8.0,No,No,No,No,Month-to-Month,Bank Withdrawal,49.5,49.5,0.0,30,16.99,96.49,31
7649SIJJF,1,Male,36,No,No,Yes,No,0,1,Q3,5,2014-11-01,Offer A,Yes,Yes,DSL,20.0,No,Yes,Yes,Yes,Two Year,Credit Card,80.1,5585.4,0.0,0,778.87,6364.27,2131
9361YNQWJ,1,Female,36,No,No,No,No,0,1,Q3,0,2015-06-01,Offer B,Yes,No,,,No,No,No,No,One Year,Bank Withdrawal,24.4,1601.2,0.0,0,1019.52,2620.72,1919
3748FVMZZ,1,Male,33,No,No,No,No,0,1,Q3,0,2020-05-01,,No,Yes,DSL,13.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,40.05,162.45,0.0,0,0.0,162.45,123
9391TTOYH,1,Female,33,No,No,No,No,0,1,Q3,0,2018-10-01,Offer D,Yes,No,,,No,No,No,No,Month-to-Month,Credit Card,19.5,470.2,0.0,0,321.54,791.74,701
1452XRSJV,1,Female,59,No,No,Yes,Yes,2,1,Q3,3,2017-07-01,,Yes,Yes,DSL,11.0,No,No,No,Yes,Month-to-Month,Credit Card,51.05,2066.0,0.0,0,587.34,2653.34,1158
3422WJOYD,1,Male,27,Yes,No,Yes,No,0,1,Q3,1,2018-06-01,,Yes,Yes,DSL,48.0,No,No,No,No,One Year,Credit Card,54.35,1426.45,0.0,30,941.64,2398.09,823
7147AYBAA,1,Male,62,No,No,No,No,0,1,Q3,0,2017-08-01,,Yes,Yes,Fiber Optic,25.0,No,No,No,Yes,Month-to-Month,Credit Card,70.35,2552.9,0.0,0,1067.08,3619.98,1127
6732FZUGP,1,Female,30,No,No,No,No,0,1,Q3,0,2016-10-01,Offer B,Yes,Yes,Fiber Optic,69.0,Yes,No,No,Yes,One Year,Credit Card,94.9,4615.25,0.0,0,1891.75,6507.0,1431
8329GWVPJ,1,Female,39,No,No,Yes,Yes,3,1,Q3,8,2016-08-01,Offer B,Yes,Yes,Fiber Optic,23.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.75,3557.7,0.0,0,510.5,4068.2,1492
1352VHKAJ,1,Male,30,No,No,Yes,Yes,2,1,Q3,1,2018-07-01,,Yes,Yes,Cable,59.0,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,71.6,1957.1,0.0,140,365.85,2462.95,793
2632TACXW,1,Female,49,No,No,Yes,No,0,1,Q3,4,2015-08-01,,Yes,No,,,No,No,No,No,Two Year,Bank Withdrawal,23.65,1416.75,0.0,0,552.42,1969.17,1858
8146QQKZH,1,Female,25,Yes,No,Yes,No,0,1,Q3,4,2014-11-01,Offer A,Yes,Yes,DSL,58.0,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,81.85,5924.4,0.0,0,442.33,6366.73,2131
1767CJKBA,1,Male,39,No,No,No,No,0,1,Q3,0,2015-04-01,Offer A,Yes,No,,,No,No,No,No,Two Year,Credit Card,25.1,1697.7,0.0,0,3242.58,4940.28,1980
6445TNRXS,1,Male,61,No,No,Yes,Yes,1,1,Q3,5,2015-01-01,Offer A,Yes,Yes,Fiber Optic,24.0,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,114.7,7849.85,0.0,0,2216.12,10065.97,2070
4581LNWUM,1,Female,47,No,No,No,No,0,1,Q3,0,2019-08-01,Offer D,No,Yes,DSL,27.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,49.15,649.4,0.0,0,0.0,649.4,397
4869EPIUS,1,Male,37,No,No,Yes,No,0,1,Q3,3,2016-01-01,,Yes,Yes,Fiber Optic,24.0,No,Yes,Yes,Yes,One Year,Bank Withdrawal,80.9,4557.5,0.0,0,2586.08,7143.58,1705
1915OAKWD,1,Female,56,No,No,No,No,0,1,Q3,0,2019-06-01,Offer D,Yes,No,,,No,No,No,No,One Year,Bank Withdrawal,19.3,360.35,0.0,0,704.8,1065.15,458
7296PIXQY,1,Female,60,No,No,Yes,Yes,2,1,Q3,0,2019-08-01,Offer D,Yes,Yes,Fiber Optic,17.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,70.2,1046.5,0.0,0,322.0,1368.5,397
3354OADJP,1,Female,37,No,No,No,No,0,1,Q3,0,2020-01-01,,Yes,Yes,DSL,27.0,No,No,No,Yes,One Year,Bank Withdrawal,54.25,447.75,0.0,0,342.24,789.99,244
3524WQDSG,1,Female,29,Yes,No,Yes,Yes,2,1,Q3,8,2017-03-01,,Yes,Yes,Fiber Optic,59.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,99.3,4209.95,0.0,0,225.75,4435.7,1280
0810DHDBD,1,Female,31,No,No,No,No,0,1,Q3,0,2016-06-01,,Yes,Yes,Cable,21.0,Yes,No,No,Yes,One Year,Credit Card,74.0,3877.65,0.0,0,1111.76,4989.41,1553
4026SKKHW,1,Male,35,No,No,No,No,0,1,Q3,0,2020-06-01,,Yes,Yes,Cable,21.0,No,No,No,Yes,Month-to-Month,Credit Card,50.25,152.3,0.0,0,84.57,236.87,92
2829HYVZP,1,Male,42,No,No,No,No,0,1,Q3,0,2018-05-01,,Yes,No,,,No,No,No,No,One Year,Credit Card,19.8,572.2,0.0,0,1337.48,1909.68,854
3845JHAMY,1,Female,48,No,No,Yes,Yes,3,1,Q3,1,2019-06-01,Offer D,No,Yes,Cable,53.0,No,Yes,Yes,No,Month-to-Month,Credit Card,35.5,552.7,0.0,80,0.0,632.7,458
7013PSXHK,1,Female,41,No,No,No,No,0,1,Q3,0,2017-06-01,,Yes,Yes,DSL,19.0,Yes,Yes,Yes,Yes,One Year,Credit Card,80.75,3208.65,0.0,0,1353.2,4561.85,1188
3486NPGST,1,Female,47,No,No,No,No,0,1,Q3,0,2017-10-01,,Yes,No,,,No,No,No,No,One Year,Credit Card,19.55,620.75,0.0,0,1487.88,2108.63,1066
6100FJZDG,1,Male,49,No,No,Yes,No,0,1,Q3,10,2018-08-01,,Yes,No,,,No,No,No,No,One Year,Bank Withdrawal,20.05,505.9,0.0,0,1177.28,1683.18,762
1730VFMWO,1,Female,33,No,No,Yes,No,0,1,Q3,6,2017-11-01,,Yes,Yes,DSL,7.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,50.2,1815.3,0.0,0,1382.78,3198.08,1035
7143BQIBA,1,Male,32,No,No,No,No,0,1,Q3,0,2019-11-01,Offer D,Yes,Yes,DSL,17.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,62.25,612.95,0.0,0,76.5,689.45,305
3800LYTRK,1,Female,52,No,No,No,No,0,1,Q3,0,2019-08-01,,Yes,Yes,DSL,26.0,No,No,No,No,One Year,Credit Card,55.7,795.15,0.0,100,387.52,1282.67,397
9646NMHXE,1,Male,63,No,No,Yes,No,0,1,Q3,7,2016-10-01,,Yes,No,,,No,No,No,No,Two Year,Credit Card,19.65,973.1,0.0,0,307.38,1280.48,1431
7030NJVDP,1,Male,36,No,No,Yes,No,0,1,Q3,2,2018-10-01,,Yes,Yes,Fiber Optic,8.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,89.25,2210.2,0.0,0,245.52,2455.72,701
7771ZONAT,1,Male,62,No,No,No,No,0,1,Q3,0,2018-11-01,,No,Yes,DSL,19.0,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,56.75,1304.85,0.0,0,0.0,1304.85,670
2111DWYHN,1,Male,31,No,No,No,No,0,1,Q3,0,2020-08-01,,Yes,No,,,No,No,No,No,Month-to-Month,Credit Card,21.1,21.1,0.0,0,18.81,39.91,31
4194WHFCB,1,Female,35,No,No,Yes,Yes,5,1,Q3,2,2015-11-01,,Yes,Yes,Fiber Optic,53.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,96.65,5580.8,0.0,0,2836.13,8416.93,1766
4121AGSIN,1,Female,44,No,No,Yes,No,0,1,Q3,9,2015-12-01,,Yes,No,,,No,No,No,No,One Year,Credit Card,24.5,1497.9,9.22,0,2114.1,3602.78,1736
0455XFASS,1,Female,61,No,No,Yes,Yes,2,1,Q3,3,2020-06-01,,Yes,Yes,Fiber Optic,19.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.55,200.2,33.8,0,5.01,171.41,92
0301KOBTQ,1,Male,50,No,No,No,No,0,1,Q3,0,2018-01-01,,Yes,No,,,No,No,No,No,Two Year,Bank Withdrawal,20.05,614.45,9.73,0,477.12,1081.84,974
4367NUYAO,1,Male,39,No,No,Yes,Yes,1,1,Q3,5,2019-11-01,,Yes,No,,,No,No,No,No,Two Year,Credit Card,25.75,257.5,0.0,0,228.3,485.8,305
9170ARBTB,1,Female,41,No,No,Yes,No,0,1,Q3,0,2016-06-01,,Yes,No,,,No,No,No,No,One Year,Credit Card,19.6,1012.4,46.07,0,429.0,1395.33,1553
7241AJHFS,1,Male,53,No,No,No,No,0,1,Q3,0,2018-01-01,,Yes,Yes,Fiber Optic,25.0,No,No,No,No,Month-to-Month,Bank Withdrawal,87.65,2766.4,47.87,150,198.4,3066.93,974
4546FOKWR,1,Female,35,No,No,No,No,0,1,Q3,0,2019-06-01,,Yes,Yes,Fiber Optic,16.0,No,No,No,Yes,Month-to-Month,Credit Card,74.75,1129.35,39.99,0,208.64,1298.0,458
9036CSKBW,1,Female,62,No,No,No,No,0,1,Q3,0,2016-07-01,,Yes,Yes,Fiber Optic,6.0,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,107.45,5680.9,14.76,0,384.54,6050.68,1523
5832TRLPB,1,Male,30,No,No,No,No,0,1,Q3,0,2018-05-01,,Yes,Yes,Cable,27.0,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,75.35,2243.9,2.24,0,107.01,2348.67,854
8590YFFQO,1,Male,24,Yes,No,Yes,No,0,1,Q3,1,2014-12-01,Offer A,Yes,Yes,DSL,41.0,No,No,No,Yes,Two Year,Credit Card,64.95,4523.25,42.89,0,114.1,4594.46,2101
8659IOOPU,1,Female,25,Yes,No,Yes,Yes,2,1,Q3,4,2014-11-01,Offer A,Yes,Yes,Fiber Optic,59.0,No,Yes,Yes,Yes,Two Year,Bank Withdrawal,100.45,7159.7,16.12,0,2283.36,9426.94,2131
1338CECEE,1,Male,28,Yes,No,Yes,No,0,1,Q3,4,2017-05-01,,Yes,Yes,DSL,51.0,Yes,No,No,Yes,One Year,Bank Withdrawal,68.5,2839.95,38.37,0,556.78,3358.36,1219
7439DKZTW,1,Male,49,No,No,No,No,0,1,Q3,0,2020-08-01,,Yes,Yes,Fiber Optic,19.0,Yes,No,No,No,Month-to-Month,Bank Withdrawal,80.55,80.55,0.0,60,5.93,146.48,31
4646QZXTF,1,Female,38,No,No,Yes,No,0,1,Q3,4,2020-03-01,,Yes,Yes,DSL,9.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,81.25,580.1,47.36,0,85.12,617.86,184
9742XOKTS,1,Male,60,No,No,Yes,Yes,1,1,Q3,10,2015-03-01,Offer A,Yes,Yes,Fiber Optic,11.0,No,No,No,Yes,One Year,Bank Withdrawal,89.55,6038.55,33.76,0,1225.43,7230.22,2011
6921OZMFH,1,Male,38,No,No,Yes,Yes,1,1,Q3,3,2020-04-01,,Yes,Yes,Cable,12.0,No,No,No,Yes,Month-to-Month,Credit Card,55.7,259.4,0.0,0,94.85,354.25,153
9578FOMUK,1,Male,53,No,No,No,Yes,3,1,Q3,0,2019-07-01,,Yes,No,,,No,No,No,No,Month-to-Month,Bank Withdrawal,24.8,324.15,12.8,0,488.1,799.45,428
4712UYOOI,1,Female,21,Yes,No,Yes,Yes,3,1,Q3,4,2019-01-01,,Yes,No,,,No,No,No,No,Month-to-Month,Bank Withdrawal,20.0,417.65,9.73,0,772.0,1179.92,609
7722CVFXN,1,Male,50,No,No,Yes,Yes,3,1,Q3,9,2016-04-01,,Yes,Yes,Fiber Optic,57.0,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,105.2,5637.85,23.01,0,391.5,6006.34,1614
8717VCTXJ,1,Male,32,No,No,No,No,0,1,Q3,0,2017-04-01,,Yes,No,,,No,No,No,No,One Year,Credit Card,19.55,839.4,12.16,0,2033.22,2860.46,1249
7363QTBIW,1,Female,24,Yes,No,Yes,No,0,1,Q3,3,2019-12-01,,Yes,Yes,Fiber Optic,59.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,79.75,769.1,0.0,0,61.02,830.12,275
4159NAAIX,1,Female,24,Yes,No,No,No,0,1,Q3,0,2015-07-01,,Yes,Yes,Fiber Optic,48.0,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,97.45,6253.0,0.0,0,2378.88,8631.88,1889
0971QIFJK,1,Female,57,No,No,Yes,No,0,1,Q3,10,2015-01-01,Offer A,Yes,No,,,No,No,No,No,Two Year,Bank Withdrawal,24.25,1641.8,45.75,0,2744.82,4340.87,2070
9397TZSHA,1,Female,24,Yes,No,No,No,0,1,Q3,0,2015-01-01,Offer A,Yes,No,,,No,No,No,No,Two Year,Credit Card,24.6,1678.05,28.42,0,2518.5,4168.13,2070
3391JSQEW,1,Male,32,No,No,Yes,No,0,1,Q3,7,2017-06-01,,Yes,Yes,DSL,28.0,No,No,No,Yes,Month-to-Month,Credit Card,50.15,2058.5,37.03,0,972.0,2993.47,1188
0343QLUZP,1,Male,38,No,No,No,No,0,1,Q3,0,2015-10-01,Offer B,No,Yes,DSL,25.0,No,No,No,Yes,Two Year,Bank Withdrawal,39.6,2424.5,38.46,0,0.0,2386.04,1797
3312UUMZW,1,Male,33,No,No,Yes,No,0,1,Q3,3,2018-01-01,,Yes,Yes,Fiber Optic,9.0,Yes,Yes,Yes,Yes,Month-to-Month,Credit Card,98.85,3145.9,0.0,0,1532.48,4678.38,974
1271UODNO,1,Male,60,No,No,No,No,0,1,Q3,0,2017-07-01,,Yes,Yes,DSL,16.0,No,No,No,Yes,Two Year,Credit Card,53.85,2200.7,46.66,0,210.6,2364.64,1158
8461EFQYM,1,Female,36,No,No,No,No,0,1,Q3,0,2017-08-01,,Yes,No,,,No,No,No,No,One Year,Bank Withdrawal,24.25,914.4,35.61,0,1754.84,2633.63,1127
6900RBKER,1,Male,32,No,No,No,No,0,1,Q3,0,2016-06-01,Offer B,Yes,Yes,Fiber Optic,17.0,No,Yes,Yes,Yes,Two Year,Credit Card,89.45,4577.75,18.89,0,785.2,5344.06,1553
6891JPYFF,1,Female,57,No,No,Yes,Yes,3,1,Q3,1,2016-10-01,Offer B,Yes,Yes,Fiber Optic,53.0,Yes,Yes,Yes,Yes,Month-to-Month,Credit Card,105.25,4997.5,1.66,0,1459.68,6455.52,1431
1459QNFQT,1,Male,21,Yes,No,Yes,No,0,1,Q3,7,2014-12-01,Offer A,No,Yes,DSL,30.0,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,59.5,4144.8,23.72,0,0.0,4121.08,2101
1047NNCBF,1,Male,56,No,No,No,No,0,1,Q3,0,2019-01-01,,Yes,Yes,Fiber Optic,26.0,No,No,No,No,Month-to-Month,Credit Card,70.55,1493.55,17.6,0,76.0,1551.95,609
3696XRIEN,1,Female,59,No,No,No,No,0,1,Q3,0,2016-08-01,Offer B,Yes,Yes,DSL,2.0,Yes,Yes,Yes,Yes,One Year,Credit Card,82.5,4179.1,21.35,0,1062.5,5220.25,1492
0074HDKDG,1,Male,46,No,No,Yes,No,0,1,Q3,5,2018-08-01,,Yes,Yes,Cable,19.0,No,No,No,Yes,One Year,Bank Withdrawal,61.6,1611.0,44.9,0,161.25,1727.35,762
8791GFXLZ,1,Male,58,No,No,No,No,0,1,Q3,0,2019-10-01,,Yes,Yes,DSL,12.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,49.05,593.05,29.32,0,537.36,1101.09,336
9330DHBFL,1,Female,29,Yes,No,Yes,No,0,1,Q3,4,2018-10-01,,Yes,Yes,DSL,58.0,No,No,No,Yes,One Year,Credit Card,66.25,1533.8,23.92,0,262.2,1772.08,701
0098BOWSO,1,Male,26,Yes,No,No,No,0,1,Q3,0,2018-07-01,,Yes,No,,,No,No,No,No,Month-to-Month,Bank Withdrawal,19.4,529.8,0.0,0,557.82,1087.62,793
5859HZYLF,1,Male,45,No,No,Yes,Yes,2,1,Q3,9,2018-08-01,,Yes,No,,,No,No,No,No,Two Year,Credit Card,19.15,515.75,0.0,0,1139.84,1655.59,762
3156QLHBO,1,Male,58,No,No,No,Yes,1,1,Q3,0,2020-07-01,,Yes,No,,,No,No,No,No,Month-to-Month,Credit Card,19.25,48.35,0.0,0,42.36,90.71,62
2208NQBCT,1,Female,23,Yes,No,Yes,Yes,3,1,Q3,10,2018-08-01,,Yes,Yes,Fiber Optic,27.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,81.95,2070.05,0.0,0,1116.7,3186.75,762
6621NRZAK,1,Female,40,No,No,Yes,Yes,2,1,Q3,7,2015-07-01,Offer B,Yes,No,,,No,No,No,No,Two Year,Credit Card,20.0,1209.25,0.0,0,2954.7,4163.95,1889
0831JNISG,1,Male,52,No,No,Yes,Yes,2,1,Q3,9,2014-11-01,Offer A,Yes,No,,,No,No,No,No,Two Year,Credit Card,19.8,1396.25,0.0,0,1657.14,3053.39,2131
0774IFUVM,1,Male,19,Yes,No,Yes,Yes,2,1,Q3,7,2019-10-01,,Yes,Yes,DSL,59.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,65.15,723.35,0.0,0,183.81,907.16,336
9553DLCLU,1,Female,30,No,No,No,No,0,1,Q3,0,2019-08-01,,Yes,Yes,DSL,52.0,Yes,Yes,Yes,Yes,Two Year,Credit Card,88.95,1161.75,0.0,0,481.39,1643.14,397
1641BYBTK,1,Male,38,No,No,No,Yes,2,1,Q3,0,2020-03-01,,Yes,No,,,No,No,No,No,Month-to-Month,Credit Card,20.2,98.35,0.0,0,101.46,199.81,184
2446ZKVAF,1,Male,19,Yes,No,Yes,No,0,1,Q3,5,2019-04-01,,Yes,Yes,DSL,30.0,No,No,No,Yes,Month-to-Month,Credit Card,56.8,1074.65,0.0,0,23.04,1097.69,519
3522CDKHF,1,Female,21,Yes,No,Yes,No,0,1,Q3,6,2018-01-01,Offer C,Yes,Yes,Fiber Optic,47.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,75.5,2324.7,0.0,0,617.6,2942.3,974
1430SFQSA,1,Male,46,No,No,No,No,0,1,Q3,0,2018-05-01,Offer C,No,Yes,DSL,8.0,No,No,No,Yes,One Year,Mailed Check,35.6,1072.6,0.0,0,0.0,1072.6,854
0411EZJZE,1,Female,62,No,No,No,No,0,1,Q3,0,2020-06-01,,Yes,Yes,DSL,29.0,Yes,No,No,No,Month-to-Month,Bank Withdrawal,60.25,170.5,0.0,70,60.3,300.8,92
8807ARQET,1,Female,59,No,No,No,No,0,1,Q3,0,2017-05-01,Offer B,No,Yes,Cable,21.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,40.35,1677.85,0.0,0,0.0,1677.85,1219
8992CEUEN,1,Female,59,No,No,No,No,0,1,Q3,0,2020-08-01,,Yes,No,,,No,No,No,No,Month-to-Month,Bank Withdrawal,18.85,18.85,0.0,0,7.8,26.65,31
4320QMLLA,1,Male,57,No,No,No,No,0,1,Q3,0,2020-03-01,,Yes,Yes,DSL,24.0,Yes,No,No,Yes,Month-to-Month,Mailed Check,54.85,370.4,0.0,0,39.27,409.67,184
8777PVYGU,1,Female,36,No,No,Yes,No,0,1,Q3,0,2016-06-01,Offer B,Yes,Yes,DSL,18.0,Yes,No,No,Yes,One Year,Mailed Check,64.3,3410.6,0.0,0,219.44,3630.04,1553
8292ITGYJ,1,Female,48,No,No,Yes,Yes,1,1,Q3,7,2016-12-01,Offer B,Yes,No,,,No,No,No,No,Two Year,Bank Withdrawal,24.65,1138.8,0.0,0,904.95,2043.75,1370
6870ZWMNX,1,Male,55,No,No,Yes,No,0,1,Q3,4,2014-12-01,Offer A,Yes,Yes,DSL,9.0,Yes,No,No,No,Two Year,Credit Card,76.1,5264.25,0.0,110,2335.9,7710.15,2101
0621CXBKL,1,Female,62,No,No,No,No,0,1,Q3,0,2016-05-01,Offer B,Yes,No,,,No,No,No,No,Two Year,Mailed Check,18.7,1005.7,0.0,0,546.96,1552.66,1584
5334JLAXU,1,Female,44,No,No,Yes,No,0,1,Q3,8,2015-10-01,Offer B,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,Yes,Month-to-Month,Credit Card,94.1,5475.9,0.0,0,932.4,6408.3,1797
9359UGBTK,1,Female,63,No,No,No,No,0,1,Q3,0,2015-03-01,,Yes,Yes,Cable,9.0,No,Yes,Yes,Yes,One Year,Bank Withdrawal,72.35,4991.5,0.0,0,361.13,5352.63,2011
6479OAUSD,1,Male,41,No,No,No,No,0,1,Q3,0,2018-08-01,Offer C,Yes,No,,,No,No,No,No,One Year,Credit Card,19.9,510.8,0.0,0,179.25,690.05,762
7129ACFOG,1,Female,56,No,No,No,No,0,1,Q3,0,2020-04-01,,Yes,Yes,Cable,22.0,No,No,No,No,Month-to-Month,Bank Withdrawal,53.8,283.95,0.0,10,247.0,540.95,153
4189NAKJS,1,Male,29,Yes,No,No,No,0,1,Q3,0,2018-08-01,Offer C,Yes,Yes,Cable,59.0,No,No,No,Yes,One Year,Credit Card,51.55,1295.4,0.0,0,641.42,1936.82,762
5562BETPV,1,Male,21,Yes,No,Yes,No,0,1,Q3,1,2020-08-01,Offer E,Yes,No,,,No,No,No,No,One Year,Mailed Check,19.65,19.65,0.0,0,23.41,43.06,31
9127FHJBZ,1,Male,60,No,No,Yes,Yes,3,1,Q3,1,2014-10-01,,Yes,Yes,Fiber Optic,76.0,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,114.0,8093.15,0.0,0,2337.84,10430.99,2162
6994ORCWG,1,Female,33,No,No,No,No,0,1,Q3,0,2019-08-01,Offer D,Yes,Yes,DSL,7.0,No,No,No,Yes,One Year,Mailed Check,54.25,773.2,0.0,0,294.42,1067.62,397
1346UFHAX,1,Female,59,No,No,No,No,0,1,Q3,0,2019-08-01,Offer D,Yes,Yes,Fiber Optic,15.0,No,No,No,No,Month-to-Month,Credit Card,80.0,1029.35,0.0,0,437.97,1467.32,397
2933XEUJM,1,Female,56,No,No,No,No,0,1,Q3,0,2016-11-01,Offer B,Yes,Yes,DSL,2.0,Yes,Yes,Yes,Yes,Two Year,Mailed Check,79.2,3593.8,0.0,0,2154.18,5747.98,1400
4835YSJMR,1,Male,59,No,No,No,No,0,1,Q3,0,2017-07-01,Offer C,Yes,Yes,DSL,15.0,No,No,No,Yes,Two Year,Bank Withdrawal,49.8,1971.15,0.0,0,153.27,2124.42,1158
3164YAXFY,1,Male,56,No,No,No,No,0,1,Q3,0,2016-01-01,Offer B,No,Yes,DSL,30.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,53.75,3196.0,0.0,0,0.0,3196.0,1705
0887WBJVH,1,Female,29,Yes,No,Yes,No,0,1,Q3,1,2016-05-01,Offer B,Yes,Yes,Fiber Optic,82.0,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,93.45,4872.2,0.0,0,2032.55,6904.75,1584
4660IRIBM,1,Male,32,No,No,Yes,Yes,1,1,Q3,1,2019-04-01,Offer D,Yes,Yes,Fiber Optic,19.0,Yes,No,No,Yes,Month-to-Month,Mailed Check,87.9,1500.5,0.0,0,434.88,1935.38,519
7670ZBPOQ,1,Female,59,No,No,Yes,No,0,1,Q3,1,2015-12-01,Offer B,Yes,Yes,DSL,8.0,No,No,No,No,One Year,Bank Withdrawal,61.05,3478.75,0.0,0,1528.88,5007.63,1736
0080OROZO,1,Female,38,No,No,No,No,0,1,Q3,0,2017-10-01,Offer C,Yes,Yes,Fiber Optic,2.0,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,99.25,3532.0,0.0,0,1274.7,4806.7,1066
3916NRPAP,1,Male,21,Yes,No,No,No,0,1,Q3,0,2020-06-01,Offer E,Yes,Yes,Fiber Optic,30.0,No,Yes,Yes,Yes,Month-to-Month,Credit Card,85.7,256.75,0.0,0,89.52,346.27,92
6807SIWJI,1,Male,47,No,No,No,No,0,1,Q3,0,2017-08-01,Offer C,Yes,Yes,Fiber Optic,26.0,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,104.85,3887.25,0.0,0,164.92,4052.17,1127
8221HVAYI,1,Male,60,No,No,Yes,No,0,1,Q3,0,2017-10-01,Offer C,Yes,Yes,Cable,20.0,No,No,No,Yes,Two Year,Credit Card,69.15,2490.15,0.0,0,177.1,2667.25,1066
5232NXPAY,1,Female,33,No,No,No,No,0,1,Q3,0,2016-10-01,Offer B,Yes,Yes,DSL,12.0,Yes,Yes,Yes,Yes,Two Year,Credit Card,74.45,3510.3,0.0,0,163.09,3673.39,1431
8967SZQAS,1,Female,25,Yes,No,No,No,0,1,Q3,0,2019-08-01,Offer D,Yes,Yes,DSL,48.0,No,No,No,No,Month-to-Month,Bank Withdrawal,50.45,765.45,0.0,140,549.08,1454.53,397
0455ENTCR,1,Male,58,No,No,Yes,No,0,1,Q3,1,2015-04-01,,Yes,Yes,DSL,21.0,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,85.25,5538.35,0.0,0,2828.1,8366.45,1980
8944AILEF,1,Male,26,Yes,No,Yes,No,0,1,Q3,1,2019-07-01,Offer D,Yes,No,,,No,No,No,No,Month-to-Month,Credit Card,19.45,340.85,0.0,0,597.6,938.45,428
5542NKVRU,1,Female,24,Yes,No,No,No,0,1,Q3,0,2017-04-01,Offer B,Yes,No,,,No,No,No,No,Two Year,Bank Withdrawal,20.75,844.45,0.0,0,769.02,1613.47,1249
7126RBHSD,1,Female,53,No,No,Yes,No,0,1,Q3,1,2019-05-01,Offer D,Yes,Yes,Fiber Optic,4.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,78.9,1348.95,0.0,0,359.55,1708.5,489
5370IIVVL,1,Male,26,Yes,No,No,No,0,1,Q3,0,2017-08-01,Offer C,Yes,Yes,Fiber Optic,59.0,Yes,Yes,Yes,Yes,One Year,Credit Card,104.5,3778.0,0.0,0,1432.64,5210.64,1127
6789HJBWG,1,Female,20,Yes,No,No,No,0,1,Q3,0,2019-10-01,Offer D,Yes,Yes,DSL,48.0,No,No,No,No,Month-to-Month,Bank Withdrawal,49.4,611.65,0.0,90,205.68,907.33,336
9087EYCPR,1,Female,63,No,No,No,No,0,1,Q3,0,2015-10-01,Offer B,Yes,No,,,No,No,No,No,Two Year,Mailed Check,25.0,1505.05,0.0,0,2364.6,3869.65,1797
6791YBNAK,1,Male,26,Yes,No,Yes,Yes,2,1,Q3,9,2019-04-01,Offer D,No,Yes,DSL,52.0,No,No,No,Yes,Month-to-Month,Credit Card,25.55,467.85,0.0,0,0.0,467.85,519
